RootType,OuterType,OuterName,X,Y,Z,DisplayName,SpawnChance,ChanceType,Health,Keyed,LootSource,AISpawner,Visible
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_29c4ea76462ed633_1773920724,-27869.826,21235.082,-309.45468,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1442379525,19975.9,1474.0265,659.47363,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1443650593,24290.324,3000.5605,534.8731,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1444867645,23915.596,5208.2373,598.71674,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1445271665,23873.416,5357.682,534.2939,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1446223708,19202.83,2940.8982,2559.62,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B437902_1955f5d21cbe47a4_1448141833,24307.012,9591.664,2660.1326,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1480541575,21182.518,3220.4749,809.73236,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1480621581,23111.232,3273.3743,303.86987,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1480700587,22537.63,10713.58,2453.738,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B617102_c71ad3ef090f6a00_1459734680,-54226.074,33442.285,1819.8805,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B617102_c71ad3ef090f6a00_1459872701,-56084.254,33418.516,1728.5398,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B617102_c71ad3ef090f6a00_1459995720,-54880.45,35300.223,1736.1201,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B617102_c71ad3ef090f6a00_1460172730,-54528.367,33204.676,1738.9637,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B637102_c71ad3ef090f6a00_1117258218,-55554.26,32373.414,1729.1932,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_18C04DA8201B637102_c71ad3ef090f6a00_1117740267,-54827.03,37855.52,1747.9156,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_50EBF6D299696E7502_b7c214a6558f3262_1355125062,-24387.13,-9822.564,1745.4828,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_50EBF6D299696E7502_b7c214a6558f3262_1355370068,-24570.09,-9658.676,1880.1333,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_50EBF6D299696E7502_b7c214a6558f3262_1365032074,-24462.713,-9545.823,1740.9868,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_a73a56dc5aa55d3c_0,-62801.12,21867.305,-14.645778,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_ae8a7e1c99fbad68_0,-17864.451,-4854.538,1298.8226,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_af851fe97f7af6a5_0,2872.452,5000.2314,479.28775,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_b2477ebf8bdb51d2_0,-48125.453,24534.803,328.40262,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_bc9e8611b9e607b3_1,-12645.794,21278.713,-143.58939,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_ce1d2a77dbd337d8_0,-1708.2108,24375.03,77.51589,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_d7ab05e04fd848b6_0,-24603.182,-11210.592,1740.0544,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_da1ec3d8da7ef2d5_0,-51690.44,16573.52,-271.08545,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_da1ec3d8da7ef2d5_1,-52262.34,16147.314,-267.24368,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_da1ec3d8da7ef2d5_2,-51903.227,16032.688,-177.5416,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_f5345b2b34b3415e_1,-25836.963,-6302.5073,1889.6923,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_f5630e569374ca47_1,6182.2236,-11870.993,1563.9971,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_fc9749b8d762ad37_0,-53648.02,31079.434,1810.6982,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_02_UAID_0468748824949AD502_6bf7ed90f87edc78_2038369419,-7739.114,-16092.786,4153.6655,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_02_UAID_046874882494F89A02_86279adec2ec3b27_1895186815,-15618.825,19216.71,274.5102,Flour Sack,75.0,Blueprint,,,Sack_Flour,,
SceneComponent,Loot_Guillotine_01a_C,Loot_Guillotine_01a_C_UAID_046874882494859A02_367755be1ccb9d60_1585148369,-27530.336,-12883.207,1906.2954,,,,,,,,
SceneComponent,Loot_JacquesMedicinals_01a_Spawner_C,Loot_OpiumBox_01a_Spawner_C_UAID_D843AE1A93E5BB5A02_fa61c736281e8a8a_2124814824,-38712.766,-25923.96,6405.3857,Jacque's Medicinals,50.0,Blueprint,,,OpiumBox,,
SceneComponent,Loot_JewelleryTin_Medium_01a_Spawner_C,Loot_JewelleryTin_Medium_01a_Spawner_C_UAID_581CF8B72315E4D602_d52d91af14afa8f4_1504468600,41959.41,-11501.144,20.308334,Jewellery Box,10.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Medium_01a_Spawner_C,Loot_JewelleryTin_Medium_01a_Spawner_C_UAID_581CF8B72315E85202_358ce63c24dd89f2_1979797730,-30385.809,-5254.9673,2309.6448,Jewellery Box,10.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Medium_01a_Spawner_C,Loot_OpiumBox_01a_Spawner_C_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1480796601,23681.527,7177.1963,2415.3125,Jewellery Box,10.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Small_01a_Spawner_C,Loot_JewelleryTin_Small_01a_Spawner_C_UAID_00FF8EFC2BEF0F7102_2c59244f8d5252ed_1634147106,-12326.544,-11524.29,1249.586,Jewellery Box,50.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Small_01a_Spawner_C,Loot_JewelleryTin_Small_01a_Spawner_C_UAID_00FF8EFC2BEF338402_7bc00f6ec963c845_1509555572,20033.705,-10315.735,2928.6482,Jewellery Box,50.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Small_01a_Spawner_C,Loot_JewelleryTin_Small_01a_Spawner_C_UAID_00FF8EFC2BEF396802_b103ff7180c1381d_1455704372,-37273.06,-5963.0493,2455.5027,Jewellery Box,50.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Small_01a_Spawner_C,Loot_JewelleryTin_Small_01a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585494592,-28562.266,-8319.616,2411.3838,Jewellery Box,50.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Small_01a_Spawner_C,Loot_JewelleryTin_Small_01a_Spawner_C_UAID_046874882494FE9802_29c4ea76462ed633_1776840843,-28532.352,19410.375,-299.58517,Jewellery Box,50.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Small_01a_Spawner_C,Loot_JewelleryTin_Small_01a_Spawner_C_UAID_046874882494FE9802_29c4ea76462ed633_1779043990,-33047.13,22250.36,-300.69995,Jewellery Box,50.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_JewelleryTin_Small_01a_Spawner_C,Loot_OpiumBox_01a_Spawner_C_UAID_18C04DA8201B607102_c71ad3ef090f6a00_2106863121,-52803.562,33693.305,1773.3506,Jewellery Box,50.0,Blueprint,,,BullionBox,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1277679625,2978.955,-12493.426,1964.1726,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1277767631,3700.15,-12696.334,1954.5852,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1277856637,3224.2207,-13012.474,1633.7177,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1277946643,3298.8271,-13168.5,1975.5837,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1278037649,3005.7385,-12548.776,1581.331,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1278427667,3148.618,-12850.963,2014.2788,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1284669939,3900.8762,-11920.238,1518.9529,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1284901957,4505.262,-12589.658,1520.0128,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1290548152,3750.9863,-12911.684,1959.6373,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_0468748824944E8902_1c556f47455d4841_1226874494,-2350.6917,3500.7837,601.0059,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_0468748824944E8902_1c556f47455d4841_1227100501,-2295.1826,2869.1455,588.30756,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494619802_126232618081b8ee_1316085276,-26336.738,-10439.55,2004.1951,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494789602_25c38f96bd642657_2059814000,-26415.016,-7526.3936,1992.1235,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494789602_25c38f96bd642657_2059905014,-26945.936,-7799.5146,2301.1235,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494789602_25c38f96bd642657_2059988024,-26810.338,-8127.571,2312.3887,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494789602_613646c311d01d8e_2059814000,-27988.324,-11673.502,1995.3496,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494789602_613646c311d01d8e_2059905014,-27432.057,-11445.993,2109.8704,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585125354,-28540.17,-9531.165,1923.7345,Sealed Brass Jug,50.0,Custom,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585388527,-28567.379,-9503.372,1923.7345,Sealed Brass Jug,50.0,Custom,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585584648,-28771.158,-8030.4707,2365.781,Sealed Brass Jug,50.0,Custom,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585715722,-28537.518,-9343.016,1995.3496,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_0468748824949AD502_6bf7ed90f87edc78_2023453129,-8050.5874,-16490.709,3050.6072,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Jug_01a_Spawner_C,Loot_Jug_01a_Spawner_C_UAID_581CF8B72315DED602_09b253a8aea41573_1899164366,35621.234,-15392.061,83.29758,Sealed Brass Jug,25.0,Blueprint,,,Distillery_Small,,
SceneComponent,Loot_Latrine_01a_Spawner_C,Loot_Latrine_01a_Spawner_C_UAID_0468748824944B9B02_d4266f8cc18702c5_1351182849,-15622.786,-36239.434,820.5897,Latrine,50.0,Blueprint,,,Latrine,,
SceneComponent,Loot_Latrine_01a_Spawner_C,Loot_Latrine_01a_Spawner_C_UAID_0468748824944E8902_1c556f47455d4841_1257743244,-2922.7349,143.13104,-156.24324,Latrine,50.0,Blueprint,,,Latrine,,
SceneComponent,Loot_Latrine_01a_Spawner_C,Loot_Latrine_01a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585440555,-31501.896,-6344.5825,1790.4313,Latrine,50.0,Blueprint,,,Latrine,,
SceneComponent,Loot_Latrine_01a_Spawner_C,Loot_Latrine_01a_Spawner_C_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1478302423,25550.91,7919.1455,2285.9329,Latrine,50.0,Blueprint,,,Latrine,,
SceneComponent,Loot_Latrine_01a_Spawner_C,Loot_Latrine_01a_Spawner_C_UAID_18C04DA8201B447902_1955f5d21cbe47a4_1480793599,23675.465,7176.0723,2421.0059,Latrine,50.0,Blueprint,,,Latrine,,
SceneComponent,Loot_Latrine_01a_Spawner_C,Loot_Latrine_01a_Spawner_C_UAID_18C04DA8201B617102_c71ad3ef090f6a00_1115794334,-56499.137,32792.05,1634.5586,Latrine,50.0,Blueprint,,,Latrine,,
SceneComponent,Loot_LeatherLootBag_01a_Spawner_C,Loot_LeatherLootBag_01a_Spawner_C_UAID_581CF8B72315969F02_09b253a8aea41573_1797901171,34657.812,-17272.682,-11.440194,Leather Bag,50.0,Blueprint,,,Amphora,,
SceneComponent,Loot_LeatherLootBag_01a_Spawner_C,Loot_LeatherLootBag_01a_Spawner_C_UAID_581CF8B72315969F02_0ee7a365402e2b65_1797901171,32421.877,-15736.165,-11.440194,Leather Bag,50.0,Blueprint,,,Amphora,,
SceneComponent,Loot_LeatherLootBag_01a_Spawner_C,Loot_LeatherLootBag_01a_Spawner_C_UAID_581CF8B7231598D602_09b253a8aea41573_1987401944,36541.84,-16349.723,-70.41851,Leather Bag,50.0,Blueprint,,,Amphora,,
SceneComponent,Loot_LeatherLootBag_01a_Spawner_C,Loot_LeatherLootBag_01a_Spawner_C_UAID_581CF8B723159B9F02_6dfd51d988941e94_1553107134,40081.598,-9600.863,-12.195691,Leather Bag,50.0,Blueprint,,,Amphora,,
SceneComponent,Loot_LeatherLootBag_01a_Spawner_C,Loot_LeatherLootBag_01a_Spawner_C_UAID_581CF8B723159B9F02_a9a338b10a444bbb_1553107134,30059.316,-14128.019,-12.195691,Leather Bag,50.0,Blueprint,,,Amphora,,
SceneComponent,Loot_LeatherLootBag_01a_Spawner_C,Loot_LeatherLootBag_01a_Spawner_C_UAID_581CF8B723159E9F02_6dfd51d988941e94_1771439809,39975.492,-10109.397,-70.026,Leather Bag,50.0,Blueprint,,,Amphora,,
SceneComponent,Loot_LeatherLootBag_01a_Spawner_C,Loot_LeatherLootBag_01a_Spawner_C_UAID_581CF8B723159E9F02_a9a338b10a444bbb_1771439809,30152.967,-13588.661,-70.026,Leather Bag,50.0,Blueprint,,,Amphora,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_1c556f47455d4841_1,-2266.352,2284.063,420.58374,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5394C02_86279adec2ec3b27_1566197361,-14295.852,17914.904,186.37497,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5644A02_a595927790dec5fd_1594650407,-47989.965,-6912.916,3513.9734,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5953102_39c53a56517c239f_1196292663,14777.474,13779.894,2583.1794,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5953102_3e62a173f235e900_1196292663,22018.385,-21964.938,3155.9075,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5953102_6c4c20721545df36_1196292663,-30730.324,-45758.2,6254.176,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5953102_a1b8e9568afcd202_1196292663,-57361.855,-19813.16,7453.9814,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5953102_b48abfd6dd8426a8_1196292663,-24792.016,30100.139,1940.0521,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_04D9F5F93AD5DB4802_97971df2a4ca033d_1214625334,-36332.918,-26428.438,8941.4,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_01a_Spawner_C,Loot_LedgerDesk_Medium_01a_Spawner_C_UAID_581CF8B723158F5202_358ce63c24dd89f2_2108649050,-30617.701,-5245.3066,2219.8394,Ledger,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_25c38f96bd642657_1,-27475.684,-8205.454,2106.6604,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_358ce63c24dd89f2_1,-30223.36,-5597.168,2219.7144,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1286793078,3056.821,-12112.197,1795.2524,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_046874882494359A02_afe4a3bbeb7c2068_1286892086,3744.5378,-12802.303,1792.3429,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_0468748824944E8902_1c556f47455d4841_1244087127,-2650.0444,2584.8513,421.2391,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585031293,-27785.977,-9539.849,2108.5645,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_046874882494CC9502_97971df2a4ca033d_1226805096,-36400.586,-26637.03,8946.306,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_046874882494CC9502_97971df2a4ca033d_1232270216,-36274.19,-26862.29,9374.024,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_04D9F5F93AD54F4502_665a04c56e1f24ee_2020152179,-35500.555,-25519.287,8141.051,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_581CF8B723150CDA02_0d3d88d307a018df_1520094598,37763.285,-7980.254,-102.02146,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_581CF8B723150CDA02_0d3d88d307a018df_1520255606,36427.863,-10266.369,-101.980484,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_LedgerDesk_Medium_02a_Spawner_C,Loot_LedgerDesk_Medium_02a_Spawner_C_UAID_581CF8B72315C0A102_b70ca0ae9df1c85d_1120780816,37696.59,-8852.909,-99.65479,Ledger Desk,,,,InventoryDefinition_Key'ID_Key_Bronze',Ledger,,
SceneComponent,Loot_MedicalBag_Medium_01a_Spawner_C,Loot_MedicalBag_Medium_01a_Spawner_C_1839a5c7e36c7ddc_0,-50521.848,-32289.445,7002.278,Physician Bag,100.0,Custom,,,Medical_Medium,,
SceneComponent,Loot_MedicalBag_Medium_01a_Spawner_C,Loot_MedicalBag_Medium_01a_Spawner_C_UAID_046874882494859A02_367755be1ccb9d60_1585750742,-28823.484,-8524.362,1824.8931,Physician Bag,100.0,Custom,,,Medical_Medium,,
SceneComponent,Loot_MedicalBag_Medium_01a_Spawner_C,Loot_MedicalBag_Medium_01a_Spawner_C_UAID_046874882494977D02_f5f3745e62dd497c_1270702795,-65489.824,-2137.7327,2248.3826,Physician Bag,20.0,Custom,,,Medical_Medium,,
SceneComponent,Loot_MedicalBag_Medium_01a_Spawner_C,Loot_MedicalBag_Medium_01a_Spawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1996690747,-52877.92,33896.883,1737.9397,Physician Bag,50.0,Blueprint,,,Medical_Medium,,
SceneComponent,Loot_MedicalBag_Medium_01a_Spawner_C,Loot_MedicalBag_Medium_01a_Spawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1998459877,-54902.293,34467.453,1846.5597,Physician Bag,50.0,Blueprint,,,Medical_Medium,,
SceneComponent,Loot_MedicalBag_Medium_01a_Spawner_C,Loot_MedicalBag_Medium_01a_Spawner_C_UAID_046874882494AD8D02_c71ad3ef090f6a00_1998713886,-55541.844,36560.117,1741.8733,Physician Bag,50.0,Blueprint,,,Medical_Medium,,
