Type,ObjectName,StaticMeshName,X,Y,Z,SpawnChance
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863372689',StaticMesh'SM_Chateau_CastleTrimsheet_01b',-1794.994,1590.8044,12767.545,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863375690',StaticMesh'SM_Chateau_CastleTrimsheet_01b',-1593.7979,1600.1472,12767.545,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863377691',StaticMesh'SM_Chateau_CastleTrimsheet_01b',1897.82,1123.7814,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863381693',StaticMesh'SM_Chateau_CastleTrimsheet_01b',1732.1285,1299.4567,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863384694',StaticMesh'SM_Chateau_CastleTrimsheet_01b',1446.0542,1406.9376,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863387695',StaticMesh'SM_Chateau_CastleTrimsheet_01b',1227.7496,1408.2897,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863389696',StaticMesh'SM_Chateau_CastleTrimsheet_01b',953.4826,1288.314,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863392697',StaticMesh'SM_Chateau_CastleTrimsheet_01b',801.43634,1133.4761,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863394698',StaticMesh'SM_Chateau_CastleTrimsheet_01b',695.7071,853.4083,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863398699',StaticMesh'SM_Chateau_CastleTrimsheet_01b',693.81335,630.2681,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863401700',StaticMesh'SM_Chateau_CastleTrimsheet_01b',813.5401,355.89227,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863403701',StaticMesh'SM_Chateau_CastleTrimsheet_01b',966.8258,209.35233,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863406702',StaticMesh'SM_Chateau_CastleTrimsheet_01b',1245.8763,100.96694,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863409703',StaticMesh'SM_Chateau_CastleTrimsheet_01b',1463.1421,102.94772,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863411704',StaticMesh'SM_Chateau_CastleTrimsheet_01b',1737.2001,223.40015,12786.111,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863414705',StaticMesh'SM_Chateau_CastleTrimsheet_01a',-780.35486,-1582.887,12609.91,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863443716',StaticMesh'SM_Chateau_CastleTrimsheet_01b',-1392.9485,-1782.2787,13288.018,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863446717',StaticMesh'SM_Chateau_CastleTrimsheet_01b',-731.1965,-1404.4424,13288.018,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863470724',StaticMesh'SM_Chateau_CastleSection_03b_Banner_01a',-2585.0,-4560.0,11680.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863473725',StaticMesh'SM_Chateau_CastleSection_03b_Banner_01a',-2585.0,-6360.0,11680.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863477726',StaticMesh'SM_Chateau_CastleSection_03b_Banner_01a',-1675.0,-5480.0,11680.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_83341eb1e5ddffa6_1863479727',StaticMesh'SM_Chateau_CastleSection_03b_Banner_01a',-3475.0,-5480.0,11680.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796533861',StaticMesh'SM_PotatoePile_01_LOD0',-3524.3877,1015.1658,11032.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796544865',StaticMesh'SM_Potatoe_01',-3461.0,1509.0,11033.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796548866',StaticMesh'SM_Potatoe_02',-3403.0098,1472.1089,11034.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796554869',StaticMesh'SM_HangingGarlic_01',-3256.0,2073.0,11313.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796557870',StaticMesh'SM_HangingGarlic_01',-3218.6523,2031.2338,11312.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796560871',StaticMesh'SM_HangingGarlic_01',-3274.3984,2092.1912,11314.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796562872',StaticMesh'SM_HangingGarlic_01',-3237.3984,2055.1912,11313.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796565873',StaticMesh'SM_HangingGarlic_01',-3462.797,2276.382,11311.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796567874',StaticMesh'SM_HangingGarlic_01',-3504.5845,2318.6838,11310.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796570875',StaticMesh'SM_HangingGarlic_01',-3443.863,2261.631,11312.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796573876',StaticMesh'SM_HangingGarlic_01',-3481.3984,2294.1912,11311.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796576877',StaticMesh'SM_HangingGarlic_01',-3422.797,2235.382,11311.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796578878',StaticMesh'SM_HangingGarlic_01',-3201.0,2016.0,11313.0,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796603887',StaticMesh'SM_HangingGarlic_01',-3339.3215,2149.6853,11426.273,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796606888',StaticMesh'SM_HangingGarlic_01',-3301.974,2107.919,11425.273,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796609889',StaticMesh'SM_HangingGarlic_01',-3357.7202,2168.8762,11427.273,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796612890',StaticMesh'SM_HangingGarlic_01',-3320.7202,2131.8762,11426.273,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796614891',StaticMesh'SM_HangingGarlic_01',-3284.3215,2092.6853,11426.273,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796617892',StaticMesh'SM_HangingGarlic_01',-3329.507,1972.2812,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796619893',StaticMesh'SM_HangingGarlic_01',-3292.1597,1930.515,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796622894',StaticMesh'SM_HangingGarlic_01',-3347.9058,1991.4723,11484.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796626895',StaticMesh'SM_HangingGarlic_01',-3310.9058,1954.4723,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796628896',StaticMesh'SM_HangingGarlic_01',-3274.507,1915.2812,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796631897',StaticMesh'SM_HangingGarlic_01',-3322.3257,1920.6997,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796634898',StaticMesh'SM_HangingGarlic_01',-3284.978,1878.9336,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796636899',StaticMesh'SM_HangingGarlic_01',-3340.724,1939.8907,11484.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796639900',StaticMesh'SM_HangingGarlic_01',-3303.724,1902.8907,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796642901',StaticMesh'SM_HangingGarlic_01',-3267.3257,1863.6997,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796645902',StaticMesh'SM_HangingGarlic_01',-3383.1873,1927.0778,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796648903',StaticMesh'SM_HangingGarlic_01',-3345.8398,1885.3116,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796651904',StaticMesh'SM_HangingGarlic_01',-3401.586,1946.2688,11484.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796652905',StaticMesh'SM_HangingGarlic_01',-3364.586,1909.2688,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796656906',StaticMesh'SM_HangingGarlic_01',-3328.1873,1870.0778,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796659907',StaticMesh'SM_HangingGarlic_01',-3479.276,2019.7944,11476.016,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796663908',StaticMesh'SM_HangingGarlic_01',-3441.9285,1964.1696,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796669910',StaticMesh'SM_HangingGarlic_01',-3460.6746,1988.1267,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796672911',StaticMesh'SM_HangingGarlic_01',-3424.276,1948.9357,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796692917',StaticMesh'SM_HangingGarlic_01',-3624.9448,2001.6146,11456.652,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796696918',StaticMesh'SM_HangingGarlic_01',-3789.7578,1676.2506,11457.652,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796698919',StaticMesh'SM_HangingGarlic_01',-3907.6375,1839.8273,11456.652,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796701920',StaticMesh'SM_HangingGarlic_01',-3634.0085,2152.4792,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796704921',StaticMesh'SM_HangingGarlic_01',-3923.1672,1953.3007,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796708922',StaticMesh'SM_HangingGarlic_01',-3803.922,1836.867,11484.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796710923',StaticMesh'SM_HangingGarlic_01',-3753.8494,1852.0563,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796713924',StaticMesh'SM_HangingGarlic_01',-3901.411,1961.6876,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796716925',StaticMesh'SM_HangingGarlic_01',-3812.6392,1793.3778,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796719926',StaticMesh'SM_HangingGarlic_01',-3758.199,1806.627,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796721927',StaticMesh'SM_HangingGarlic_01',-3838.237,1786.1984,11484.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796724928',StaticMesh'SM_HangingGarlic_01',-3788.1643,1801.3877,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796728929',StaticMesh'SM_HangingGarlic_01',-3592.1272,2123.4468,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796730930',StaticMesh'SM_HangingGarlic_01',-3927.4814,1745.8085,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796733931',StaticMesh'SM_HangingGarlic_01',-3873.0415,1759.0576,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796736932',StaticMesh'SM_HangingGarlic_01',-3953.0793,1738.629,11484.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796738933',StaticMesh'SM_HangingGarlic_01',-3903.0066,1753.8185,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796741934',StaticMesh'SM_HangingGarlic_01',-3851.2852,1767.4446,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796744935',StaticMesh'SM_HangingGarlic_01',-3936.513,1646.4209,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796747936',StaticMesh'SM_HangingGarlic_01',-3955.0344,1699.3002,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796750937',StaticMesh'SM_HangingGarlic_01',-3874.3718,1619.0713,11456.514,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796752938',StaticMesh'SM_HangingGarlic_01',-3946.8833,1669.9927,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796755939',StaticMesh'SM_HangingGarlic_01',-3004.8328,1607.617,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796757940',StaticMesh'SM_HangingGarlic_01',-3063.6226,1548.9384,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796760941',StaticMesh'SM_HangingGarlic_01',-3009.1826,1562.1875,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796763942',StaticMesh'SM_HangingGarlic_01',-2987.4263,1570.5743,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796766943',StaticMesh'SM_HangingGarlic_01',-3178.4648,1501.369,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796769944',StaticMesh'SM_HangingGarlic_01',-3124.025,1514.6183,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796772945',StaticMesh'SM_HangingGarlic_01',-3102.2686,1523.0051,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796775946',StaticMesh'SM_HangingGarlic_01',-3503.4023,1089.833,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796778947',StaticMesh'SM_HangingGarlic_01',-3372.0737,1267.0612,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796780948',StaticMesh'SM_HangingGarlic_01',-3445.2915,1306.2859,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796784949',StaticMesh'SM_HangingGarlic_01',-3416.8098,1258.0361,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796786950',StaticMesh'SM_HangingGarlic_01',-3402.4685,1239.6511,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796789951',StaticMesh'SM_HangingGarlic_01',-3524.1494,1402.3745,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796791952',StaticMesh'SM_HangingGarlic_01',-3498.0457,1370.1564,11482.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796794953',StaticMesh'SM_HangingGarlic_01',-3481.3264,1335.7399,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796797954',StaticMesh'SM_HangingGarlic_01',-3621.8792,1382.1665,11483.569,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796807957',StaticMesh'SM_VictorianCarpet_01a',-5131.697,-1305.8984,11924.266,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796809958',StaticMesh'SM_VictorianCarpet_01a',-3605.3408,-1073.363,11924.266,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796812959',StaticMesh'SM_VictorianCarpet_01a',-3603.2795,-1944.4679,11924.266,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796815960',StaticMesh'SM_TallCandleHolder_01',-3346.8125,-1077.5132,11924.102,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796817961',StaticMesh'SM_TallCandleHolder_03a',-3880.1272,-1079.4432,11924.102,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796820962',StaticMesh'SM_TallCandleHolder_01',-3346.8125,-1422.4615,11924.102,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796827964',StaticMesh'SM_PersianCarpet_01',-4637.243,-871.096,11924.554,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796830965',StaticMesh'SM_PersianCarpet_02',-5331.3525,-966.44885,11926.85,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796836967',StaticMesh'SM_VictorianCarpet_01a',-3605.3408,-198.36302,11924.266,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796839968',StaticMesh'SM_TallCandleHolder_03a',-3880.1272,-1510.4432,11924.102,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796884982',StaticMesh'SM_Ivy_016_Nanite',-3931.5952,2226.372,11056.684,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796887983',StaticMesh'SM_Ivy_020_Nanite',-3780.864,2362.6914,10968.223,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796890984',StaticMesh'SM_Ivy_018_Nanite',-4071.7568,2092.805,10988.977,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796892985',StaticMesh'SM_Stairs_Stone_01d',-736.7763,-3536.5376,11742.464,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796901988',StaticMesh'SM_Chateau_CastleStairs_01a',-3192.7903,244.33885,11013.828,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796904989',StaticMesh'SM_Chateau_CastleStairs_01a',-3464.3862,2658.5056,10931.97,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796906990',StaticMesh'SM_Chateau_CastleSection_02e',-1129.7554,1177.7008,11027.035,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796937999',StaticMesh'SM_WallMetalAttachment_01a',-1521.6969,-2188.2864,11268.306,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796941000',StaticMesh'SM_WallMetalAttachment_01a',-1424.0477,-1981.8245,11268.306,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796943001',StaticMesh'SM_WallMetalAttachment_03a',-1485.7255,-2079.8938,11546.614,
StaticMeshComponent,StaticMeshActor'Chateau_p_WP:PersistentLevel.StaticMeshActor_UAID_D843AE641AE3BA4402_99c5de060d023245_1796945002',StaticMesh'sm_WallBraces_01e',-1458.525,-2067.8955,11765.211,
