RootType,OuterType,OuterName,X,Y,Z,DisplayName,SpawnChance,ChanceType,Health,Keyed,LootSource,AISpawner,Visible,HarvestableBy,NodeTag
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494089902_3f0e6d0dd4e4221e_1102390411,-28598.135,12351.542,-1323.3599,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494089902_3f0e6d0dd4e4221e_1106419889,-29433.092,14341.132,-1333.6005,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824941A9902_5bce2d7608ceaeda_1786092619,11022.747,18611.508,-1521.0527,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494359A02_68479541b25a7529_1290457146,25627.129,46323.21,-2125.4106,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494449B02_be84b45a7f1a85a5_1513406078,43997.094,28782.074,-2167.9436,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1448944215,-22125.193,23689.324,-419.33493,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944D9B02_039ab8d01f784483_1449013221,-22071.184,23881.164,-419.33493,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1448944215,9871.277,-1363.2106,-684.93585,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944D9B02_3059d67b4bbc9d72_1449013221,9755.201,-1201.2041,-684.93585,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944D9B02_3d7e79e141461900_1448944215,-17863.48,-2603.7417,-1354.7229,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944D9B02_3d7e79e141461900_1449013221,-17947.457,-2784.4836,-1354.7229,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944E8902_4481ef720ae1ae21_1143059735,-9742.418,-7476.8477,-1971.7052,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944E8902_4481ef720ae1ae21_1143505743,-10174.33,-7268.7593,-980.3175,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944E8902_4481ef720ae1ae21_1146461772,-9802.616,-6855.666,-979.83026,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944E8902_4481ef720ae1ae21_1147144783,-10267.092,-6960.808,-1099.8517,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944E8902_4481ef720ae1ae21_1147369789,-10167.404,-6947.0923,-1099.8517,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824944E8902_4481ef720ae1ae21_1254905208,-12275.168,-7013.5195,-1477.9116,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494549802_6944a5393d194d48_1870916983,11491.927,20661.621,-1689.4456,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494549802_6944a5393d194d48_1871062989,11746.224,20257.61,-1689.1317,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494549802_6944a5393d194d48_1871211995,11717.715,20524.152,-1689.4456,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494549802_6944a5393d194d48_1871363001,11505.677,20743.594,-1689.4456,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1344967265,-2212.6406,14519.559,-2052.9287,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1345150270,-3796.7446,13258.304,-1973.8739,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1345156273,-3819.2986,13485.752,-1739.1367,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1345157275,-4035.0767,13463.299,-1952.4813,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1345340283,-5595.7,14697.856,-1979.8809,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1345346286,-5606.1475,14926.182,-1745.1437,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1345347288,-5822.8135,14915.215,-1958.4883,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249456B902_40332391da5e1e80_1345533299,-2607.2551,17253.238,-2041.7852,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945BB902_11158c6f7229cdc0_1691419784,5736.7656,9940.8125,-2234.1665,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945BB902_11158c6f7229cdc0_1711527382,1743.8297,7604.285,-2236.6436,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945BB902_11158c6f7229cdc0_1711532385,1527.3292,7594.0996,-1990.9474,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945BB902_11158c6f7229cdc0_1711533387,1506.5034,7397.5205,-2222.255,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945C9802_2f00d91e4ecd5bd9_1873841845,10487.795,23152.158,-1621.6748,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945C9802_612b8435ec5bfafe_1873841845,-5029.8154,13657.659,-1644.044,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945C9802_a60450cc09cd4878_1873841845,-513.2181,17340.422,-1709.5739,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945D9802_31b34140d09411f6_1724546814,-18027.379,44434.51,349.4682,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_0468748824945D9802_85570c7134ea172a_1724546814,-3116.5007,16826.756,-1997.7366,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494609802_6bd21faec174208a_1810461959,8563.444,20469.11,-1491.3813,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494609802_6bd21faec174208a_1810628964,8668.132,21039.004,-1491.3813,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494609802_6bd21faec174208a_1810804972,8495.521,21339.053,-1491.3813,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494619802_c1357729720cf173_1318439319,14928.636,21547.941,-1607.3962,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494619802_c1357729720cf173_1318610325,13719.769,20761.64,-1607.278,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494619802_c1357729720cf173_1318786331,13889.329,21253.527,-1606.5557,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494619802_c1357729720cf173_1318964337,13968.371,21208.084,-1606.5557,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249475B202_dca082373cf3e830_1869945241,18008.115,-4658.1226,-759.62854,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_04687488249475B202_dca082373cf3e830_1870172246,19474.467,-3826.5588,-761.45123,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494798B02_48587e268a079417_1743558995,36535.79,36489.664,-1238.7689,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494977D02_be6a6beac2196855_1270056664,8894.307,32251.738,-1909.2483,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494977D02_be6a6beac2196855_1329884981,11367.858,30418.812,-1914.4482,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494A69802_68e0512c24d92e8f_1333531664,8023.9536,20453.037,-2000.4559,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494A69802_68e0512c24d92e8f_1333674670,14463.264,22922.32,-1998.4387,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494A69802_68e0512c24d92e8f_1365489885,9044.226,16440.139,-2008.4241,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494A69802_68e0512c24d92e8f_1365492887,9194.34,16479.871,-2072.847,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_1996044569,-20308.361,44347.53,348.8158,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2003878552,-16929.568,40830.91,589.2514,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2004370558,-15778.557,40673.367,736.1583,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2004373560,-15534.458,40646.0,601.50793,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2004532571,-15036.796,41553.785,115.82399,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2004690576,-20646.896,42190.543,408.18384,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2004840581,-17373.525,40701.207,599.3643,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2005135594,-19153.295,43206.035,603.8702,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2005287605,-17579.318,43006.67,366.9376,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2005592610,-16490.926,40236.773,611.8915,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2005596613,-16654.219,40076.848,846.62866,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2005597615,-16501.674,39922.594,633.28406,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2005747624,-17972.545,41585.78,505.02667,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2005895629,-20572.035,42525.53,406.89816,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2006040634,-15290.317,41452.47,217.989,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B3B302_b672bb6c668a37ab_2006186639,-16673.594,42009.42,599.49207,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1261671435,-18202.08,39903.637,1195.2297,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1261963440,-17477.254,40274.137,1195.0194,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1262418448,-16990.842,39518.31,738.94696,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1262554453,-17579.037,39877.77,748.9927,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1262691458,-17726.201,39535.215,748.9927,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1262829463,-18177.934,39161.695,1195.1597,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1263127469,-17026.814,39569.848,741.6842,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1263263474,-17650.299,39404.977,743.2879,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1263539484,-17584.871,39065.293,2477.9583,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1263677489,-17558.072,39230.574,2477.9583,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1263816494,-17373.77,38831.59,2594.928,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1263953499,-17373.994,38819.8,2477.9583,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1264095504,-17244.395,39948.066,2042.4587,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1264654524,-17335.645,38936.855,2872.623,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1264791529,-17129.363,39273.105,2873.8372,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1264927534,-17646.15,39156.22,1195.0194,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1265203544,-18168.35,40324.223,1563.11,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1265341549,-18684.162,39357.684,2875.338,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1290405009,-15811.052,38776.207,692.0701,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494B4B302_75f24b53c5c4d0ce_1290846028,-16999.63,39279.53,2476.1946,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494D99A02_b9ed3e3c39f77a44_1817412579,41589.57,14074.21,-2174.3276,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494D99A02_ef5e067ba124a252_1817412579,-2754.3726,13416.028,-1996.6849,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494DB9A02_2fa6262d75ac1966_2083770075,40388.445,16472.387,-1689.3721,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494DD9A02_129128160f00dfd4_1606751750,41116.3,17602.697,-2063.9468,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494DD9A02_129128160f00dfd4_1645139745,38760.273,14429.741,-2172.7375,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1765940504,-12645.16,40005.02,-203.95625,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1772185650,-9855.795,38440.91,-195.06271,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1772191653,-10259.721,38122.953,-243.0276,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1772757666,-11298.06,42631.984,-195.06271,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1772763669,-11778.441,42814.977,-243.02762,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1773310683,-9163.623,40368.516,-182.07469,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1773316687,-9448.344,40012.305,-187.94641,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1773326693,-9547.159,39428.504,-190.48183,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1773914720,-11186.036,44151.992,-199.03204,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1773917722,-11342.139,44190.73,-266.73297,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_046874882494FE9802_e515a311258b40d3_1773920724,-10520.914,43968.973,-190.93681,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_50EBF6D299696E7502_c1baa625991dc360_1355125062,14428.612,22927.756,-1998.4347,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_50EBF6D299696E7502_c1baa625991dc360_1355370068,14228.627,22785.14,-1863.7843,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_UAID_50EBF6D299696E7502_c1baa625991dc360_1365032074,14142.036,22914.63,-2002.9308,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_b24b83461a382783_1,10737.168,22201.521,-1855.4249,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_b722561395c93a4f_0,1715.4838,-8653.19,-1170.624,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_bcce546c1dc183c6_1,-1028.5004,15028.154,-1919.653,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_c84182c7688d87ba_0,-21451.336,38113.28,628.4562,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_e1a7a1d56d0408e1_0,-10785.774,-9048.48,-1272.6567,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_e7cd11c1dbe048e4_0,-22572.32,7595.3545,-1590.2874,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_e8d7c584448c3be6_1,-3079.0125,10944.851,-1854.6215,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
SceneComponent,Loot_FlourSack_01_Spawner_C,UNP_Loot_FlourSack_01_eab6038b221faf29_0,30965.52,37237.957,-1969.6251,Flour Sack,75.0,Blueprint,,,Sack_Flour,,,,
